date,LAI,tmmx,tmmn,pr,srad,vpd,sph,vs,lat,lon
2000-02-18,0.2,282.27500000000003,273.20000000000005,2.25,113.46249999999999,0.2675,0.00468375,4.7250000000000005,40.44166666666667,-92.22499996666669
2000-02-26,0.30000000000000004,286.2,274.1875,1.4625000000000001,153.3,0.49375,0.0038550000000000004,4.5,40.44166666666667,-92.22499996666669
2000-03-05,0.3788006929945444,288.27500000000003,275.1125,0.0,172.2875,0.63625,0.0042325,5.125,40.44166666666667,-92.22499996666669
2000-03-13,0.459952056318468,282.175,272.77500000000003,3.725,141.9125,0.31125,0.0037237500000000005,4.4125,40.44166666666667,-92.22499996666669
2000-03-21,0.4623027266478474,290.3125,277.02500000000003,0.48750000000000004,200.5375,0.63625,0.00487875,4.8500000000000005,40.44166666666667,-92.22499996666669
2000-03-29,0.5411034196423918,288.4,275.55,0.125,215.21250000000003,0.7050000000000001,0.0035575,3.7625000000000006,40.44166666666667,-92.22499996666669
2000-04-06,0.6411034196423918,287.0875,274.2625,0.9875,199.6875,0.6062500000000001,0.0034162500000000004,4.6000000000000005,40.44166666666667,-92.22499996666669
2000-04-14,0.7411034196423918,293.9,278.96250000000003,3.0,214.575,0.7075,0.006387499999999999,4.7,40.44166666666667,-92.22499996666669
2000-04-22,0.7710404863731598,292.09999999999997,279.27500000000003,1.4625000000000001,215.93750000000003,0.77625,0.00506875,3.2625,40.44166666666667,-92.22499996666669
2000-04-30,0.8623027266478475,297.575,286.5375,0.2,224.275,0.8525,0.009340000000000001,3.7125000000000004,40.44166666666667,-92.22499996666669
2000-05-08,0.9521918496970836,296.26250000000005,282.3375,3.2,247.3875,0.7700000000000001,0.008382500000000001,5.075000000000001,40.44166666666667,-92.22499996666669
2000-05-16,1.0057568166196187,297.7,285.24999999999994,0.7000000000000002,227.27500000000003,0.9512499999999999,0.008588750000000001,4.075,40.44166666666667,-92.22499996666669
2000-05-24,1.181151363323924,299.1125,286.8,3.0,237.22500000000002,1.035,0.009445,4.4125000000000005,40.44166666666667,-92.22499996666669
2000-06-01,1.2898891230492362,298.125,285.5375,3.2875000000000005,288.1625,0.94625,0.0090125,4.625,40.44166666666667,-92.22499996666669
2000-06-09,1.5087377597253124,300.525,290.1875,6.8500000000000005,229.07500000000005,0.82125,0.0127875,5.2250000000000005,40.44166666666667,-92.22499996666669
2000-06-17,1.7174755194506253,300.3125,289.5,7.2,258.4125,0.9112500000000001,0.011706250000000001,3.8125000000000004,40.44166666666667,-92.22499996666669
2000-06-25,1.7787227701376127,300.1,289.6125,4.5125,263.2625,0.76375,0.012480000000000002,3.3,40.44166666666667,-92.22499996666669
2000-07-03,1.68205099357092,305.025,295.37499999999994,4.2625,264.625,0.9087500000000001,0.01769625,3.1999999999999997,40.44166666666667,-92.22499996666669
2000-07-11,1.8457564765072405,303.75,293.57500000000005,5.9125000000000005,249.06249999999997,1.01375,0.015175000000000001,2.7125,40.44166666666667,-92.22499996666669
2000-07-19,1.6578224596658606,300.325,287.5,0.1,280.925,0.9775,0.01048625,2.8875,40.44166666666667,-92.22499996666669
2000-07-27,1.7718621937632244,301.7625,291.77500000000003,1.2625,223.4375,0.9362499999999999,0.013284999999999998,3.0875000000000004,40.44166666666667,-92.22499996666669
2000-08-04,1.7039584962096221,303.11249999999995,292.825,4.0,246.40000000000003,0.8725,0.015205000000000002,3.6,40.44166666666667,-92.22499996666669
2000-08-12,1.379430965770859,301.96250000000003,290.825,1.5875,238.88749999999996,0.8300000000000001,0.014072500000000002,3.9,40.44166666666667,-92.22499996666669
2000-08-20,1.6275863964013888,302.025,292.0125,1.9500000000000002,224.125,0.5962500000000001,0.0158825,3.2875,40.44166666666667,-92.22499996666669
2000-08-28,1.368059543267466,309.125,293.86249999999995,0.0,234.72500000000002,1.93625,0.014543750000000001,4.05,40.44166666666667,-92.22499996666669
2000-09-05,1.1821289164278517,303.57500000000005,287.975,1.425,237.7375,1.3537500000000002,0.011051250000000002,4.925000000000001,40.44166666666667,-92.22499996666669
2000-09-13,1.000977553103928,299.0625,283.725,3.1625000000000005,206.17499999999998,1.26125,0.00716,4.4875,40.44166666666667,-92.22499996666669
2000-09-21,0.9686898160437807,291.025,279.8875,6.812500000000001,159.0625,0.36,0.0075625,4.0125,40.44166666666667,-92.22499996666669
2000-09-29,0.8411034196423917,293.8125,281.925,4.0125,150.125,0.7575000000000001,0.0071425,4.95,40.44166666666667,-92.22499996666669
2000-10-07,0.6710404863731599,289.4125,274.8625,0.7000000000000001,167.8125,0.655,0.004503750000000001,4.175000000000001,40.44166666666667,-92.22499996666669
2000-10-15,0.5788006929945444,294.63750000000005,281.52500000000003,0.275,145.9625,0.7525000000000001,0.006978750000000001,3.3749999999999996,40.44166666666667,-92.22499996666669
2000-10-23,0.5599520563184681,295.8875,284.83750000000003,0.6625000000000001,124.975,0.7237500000000001,0.00863875,3.8875000000000006,40.44166666666667,-92.22499996666669
