date,LAI,tmmx,tmmn,pr,srad,vpd,sph,vs,lat,lon
2000-02-18,0.7900827885298878,283.05,274.22499999999997,4.275,94.45000000000002,0.2125,0.0045975,5.2625,44.900000000000006,-123.34999996666669
2000-02-26,0.8446972300984498,283.3125,275.66249999999997,9.625,76.6375,0.11875000000000001,0.005433750000000001,6.237500000000001,44.900000000000006,-123.34999996666669
2000-03-05,1.3086792630377238,284.8625,273.7625,2.4,133.8125,0.2675,0.0046500000000000005,5.187500000000001,44.900000000000006,-123.34999996666669
2000-03-13,1.7446972300984498,284.3,274.65,5.4,122.95,0.21000000000000002,0.0049812500000000004,6.2125,44.900000000000006,-123.34999996666669
2000-03-21,1.6198809419288542,286.15,274.775,1.5500000000000003,164.82500000000002,0.29500000000000004,0.005025,3.6625000000000005,44.900000000000006,-123.34999996666669
2000-03-29,1.808679263037724,291.09999999999997,276.225,0.0,250.7375,0.52125,0.005747500000000001,4.65,44.900000000000006,-123.34999996666669
2000-04-06,1.8198809419288544,291.825,278.3125,1.9875,203.93749999999997,0.49625,0.006498750000000001,3.7750000000000004,44.900000000000006,-123.34999996666669
2000-04-14,1.9384774164366907,290.3875,279.2875,1.5375000000000003,208.9875,0.45375000000000004,0.00630375,3.9500000000000006,44.900000000000006,-123.34999996666669
2000-04-22,2.304293536896383,288.0625,276.7375,2.35,216.925,0.4075,0.00531375,5.7625,44.900000000000006,-123.34999996666669
2000-04-30,2.304293536896383,290.6125,278.93749999999994,1.4500000000000002,247.66250000000002,0.51875,0.0059825,4.3,44.900000000000006,-123.34999996666669
2000-05-08,2.590678927617918,290.05,280.0625,5.8,235.02500000000003,0.4525,0.00647375,5.1625000000000005,44.900000000000006,-123.34999996666669
2000-05-16,3.009275402125754,294.875,282.6125,0.037500000000000006,297.90000000000003,0.64,0.007958749999999999,2.9875,44.900000000000006,-123.34999996666669
2000-05-24,3.3081004201708075,290.97499999999997,280.125,1.0,255.17500000000004,0.46874999999999994,0.00663,5.6,44.900000000000006,-123.34999996666669
2000-06-01,3.4497885807938933,295.8375,282.21250000000003,0.925,243.7625,0.8099999999999999,0.007361250000000001,3.7749999999999995,44.900000000000006,-123.34999996666669
2000-06-09,3.173945763398016,294.725,281.1375,3.375,248.70000000000002,0.72,0.007212500000000001,6.5875,44.900000000000006,-123.34999996666669
2000-06-17,3.634091690295349,298.6875,282.08750000000003,0.0625,325.825,1.03125,0.007463750000000002,5.75,44.900000000000006,-123.34999996666669
2000-06-25,2.8023672601310063,301.54999999999995,285.22499999999997,0.07500000000000001,326.1000000000001,1.3625000000000003,0.00837375,5.324999999999999,44.900000000000006,-123.34999996666669
2000-07-03,3.1520920257151555,297.53749999999997,281.65,0.35,273.1625,0.9112500000000001,0.007500000000000001,3.5000000000000004,44.900000000000006,-123.34999996666669
2000-07-11,3.1191926135958656,299.825,283.0,0.0,306.05,1.0825,0.00806125,4.3375,44.900000000000006,-123.34999996666669
2000-07-19,2.819192613595866,300.45,284.725,0.037500000000000006,293.575,1.095,0.008863750000000002,4.000000000000001,44.900000000000006,-123.34999996666669
2000-07-27,2.3974483613790776,301.9,285.95,0.0,288.85,1.2025000000000001,0.009595,4.825,44.900000000000006,-123.34999996666669
2000-08-04,2.301771121042976,301.35,284.12499999999994,0.0,308.02500000000003,1.18875,0.008758750000000001,2.9125,44.900000000000006,-123.34999996666669
2000-08-12,2.4552105806565923,297.36249999999995,280.7,0.1875,269.75,0.95,0.006805,4.225,44.900000000000006,-123.34999996666669
2000-08-20,2.268275569835657,299.90000000000003,283.08750000000003,0.0,264.3125,1.1187500000000001,0.007941250000000002,4.1000000000000005,44.900000000000006,-123.34999996666669
2000-08-28,2.1042935368963827,295.95000000000005,281.375,1.3625000000000003,218.7875,0.8637499999999999,0.0068725,4.4875,44.900000000000006,-123.34999996666669
2000-09-05,1.9810728763249081,295.75,282.8,1.1750000000000003,193.3,0.765,0.00779125,3.4125000000000005,44.900000000000006,-123.34999996666669
2000-09-13,2.1719729676440096,300.3875,286.18749999999994,0.037500000000000006,197.33749999999998,1.065,0.00947,5.375000000000001,44.900000000000006,-123.34999996666669
2000-09-21,2.1154952157875133,297.175,279.8,0.0,210.5,1.15375,0.00532875,4.575,44.900000000000006,-123.34999996666669
2000-09-29,1.7411558367447988,293.26250000000005,280.25,1.6125000000000003,154.775,0.62,0.006783750000000001,6.0375000000000005,44.900000000000006,-123.34999996666669
2000-10-07,1.522890011404219,291.79999999999995,280.275,3.1500000000000004,135.40000000000003,0.4912500000000001,0.0068975,3.575,44.900000000000006,-123.34999996666669
2000-10-15,1.5893944601968997,289.5875,278.4625,3.55,108.5125,0.32375000000000004,0.00673375,6.7250000000000005,44.900000000000006,-123.34999996666669
2000-10-23,1.1595963067979331,289.3625,278.2,2.7625,101.975,0.3862499999999999,0.006155000000000001,5.5125,44.900000000000006,-123.34999996666669
2000-10-31,1.3595963067979329,285.075,276.7,1.5250000000000001,79.8875,0.16875000000000004,0.0058175,3.5500000000000003,44.900000000000006,-123.34999996666669
2000-11-08,1.2297981533989666,281.03749999999997,272.0125,2.1125000000000003,81.16250000000001,0.23125,0.0036787500000000006,3.7125000000000004,44.900000000000006,-123.34999996666669
2000-11-16,1.3086792630377238,282.3875,271.175,1.975,86.2625,0.2675,0.0036675000000000006,3.9875000000000007,44.900000000000006,-123.34999996666669
2000-11-24,1.059596306797933,282.1625,274.56249999999994,5.125000000000001,57.237500000000004,0.10250000000000001,0.005080000000000001,6.275,44.900000000000006,-123.34999996666669
2000-12-02,1.1347800186283377,282.15000000000003,272.7625,0.8250000000000001,74.125,0.19374999999999998,0.004253750000000001,3.2750000000000004,44.900000000000006,-123.34999996666669
2000-12-10,0.9446972300984499,279.05,273.09999999999997,6.9125000000000005,48.36250000000001,0.1125,0.004143750000000001,6.325,44.900000000000006,-123.34999996666669
2000-12-18,0.9297981533989667,279.725,274.5,8.125,39.4125,0.07375000000000001,0.00473375,6.425000000000001,44.900000000000006,-123.34999996666669
2000-12-26,0.7900827885298878,283.53333333333336,275.55,1.4166666666666667,68.39999999999999,0.20833333333333334,0.004933333333333334,3.266666666666667,44.900000000000006,-123.34999996666669
2001-01-01,0.9540648214691619,283.38749999999993,275.2375,1.475,57.68750000000001,0.1825,0.005025000000000001,5.550000000000001,44.900000000000006,-123.34999996666669
2001-01-09,1.1024594493759645,280.325,273.03749999999997,2.4875,65.9125,0.11500000000000002,0.004382500000000001,4.875,44.900000000000006,-123.34999996666669
2001-01-17,1.2261007555906138,281.425,273.52500000000003,2.15,57.5875,0.1275,0.0046162500000000006,5.1375,44.900000000000006,-123.34999996666669
2001-01-25,1.304981865229371,281.40000000000003,272.1,2.45,81.11250000000001,0.17875,0.0040975,5.9,44.900000000000006,-123.34999996666669
2001-02-02,1.2347800186283377,281.825,273.55,3.0000000000000004,75.71249999999999,0.19499999999999998,0.00430875,5.4875,44.900000000000006,-123.34999996666669
2001-02-10,1.259596306797933,282.7375,272.8125,2.525,86.55000000000001,0.22875,0.004220000000000001,4.975,44.900000000000006,-123.34999996666669
2001-02-18,1.2061568471843174,285.6,274.1875,2.1125000000000003,116.78750000000001,0.2925,0.0047875,4.325,44.900000000000006,-123.34999996666669
2001-02-26,1.3893944601968995,285.625,272.6,2.6000000000000005,143.525,0.37,0.00414375,5.237500000000001,44.900000000000006,-123.34999996666669
2001-03-06,1.4744953834974164,287.275,276.9875,0.7000000000000001,153.5625,0.36875,0.00537125,4.4375,44.900000000000006,-123.34999996666669
2001-03-14,1.5042935368963828,285.3375,275.0625,2.4749999999999996,150.51250000000002,0.24625,0.005165,5.412500000000001,44.900000000000006,-123.34999996666669
2001-03-22,1.6496790953278206,288.0375,277.17499999999995,4.525,165.7875,0.35875000000000007,0.005792500000000001,5.0375,44.900000000000006,-123.34999996666669
2001-03-30,1.6707979856890633,285.0125,275.275,2.2750000000000004,170.725,0.28,0.00486875,4.1625,44.900000000000006,-123.34999996666669
2001-04-07,1.723578339737207,284.8625,273.67499999999995,2.5375,188.175,0.2975,0.004450000000000001,4.15,44.900000000000006,-123.34999996666669
2001-04-15,2.1744953834974163,287.975,277.275,1.1625,180.35000000000002,0.36625,0.0055875000000000005,4.6625,44.900000000000006,-123.34999996666669
2001-04-23,2.411201678891131,290.59999999999997,278.6375,3.5625000000000004,201.9875,0.3425,0.007168750000000001,5.9,44.900000000000006,-123.34999996666669
2001-05-01,2.9297981533989668,292.88749999999993,278.25,0.3,258.95000000000005,0.7612500000000001,0.0053925,4.4,44.900000000000006,-123.34999996666669
2001-05-09,3.240999832290097,293.275,278.32500000000005,5.125,244.4125,0.68,0.00608875,5.150000000000001,44.900000000000006,-123.34999996666669
2001-05-17,3.2464975739089423,298.3375,279.775,0.0,325.4625,1.0,0.0072675000000000005,4.65,44.900000000000006,-123.34999996666669
2001-05-25,3.7595963067979334,296.58750000000003,280.3125,0.6500000000000001,288.62500000000006,0.8975,0.00684625,4.3999999999999995,44.900000000000006,-123.34999996666669
2001-06-02,3.8744953834974165,292.0125,280.55,1.6,222.4875,0.5237499999999999,0.006919999999999999,3.5125,44.900000000000006,-123.34999996666669
2001-06-10,3.622890011404219,292.8875,278.75,1.0,277.5,0.61,0.006291250000000001,5.050000000000001,44.900000000000006,-123.34999996666669
2001-07-04,3.2030090694753643,300.9625,283.3625,0.0,326.82500000000005,1.1837499999999999,0.00829875,4.9375,44.900000000000006,-123.34999996666669
2001-07-12,3.122890011404219,296.95,283.1375,0.0,255.53750000000002,0.90875,0.007492500000000001,4.05,44.900000000000006,-123.34999996666669
2001-07-20,2.82787187663359,300.1125,283.54999999999995,0.125,291.1,1.11625,0.00818875,4.737500000000001,44.900000000000006,-123.34999996666669
2001-07-28,2.72787187663359,296.44999999999993,282.96250000000003,0.875,196.13750000000005,0.74875,0.008153750000000001,3.7875000000000005,44.900000000000006,-123.34999996666669
2001-08-05,2.0337902638956096,304.1,285.63750000000005,0.0,288.6875,1.475,0.00951375,3.825,44.900000000000006,-123.34999996666669
2001-08-13,2.417954665163478,300.4875,283.47499999999997,0.0,278.15,1.1375000000000002,0.008322500000000002,3.9625,44.900000000000006,-123.34999996666669
2001-08-21,2.145432077420068,298.3,282.8625,3.3875000000000006,209.425,0.9,0.00846125,4.925000000000001,44.900000000000006,-123.34999996666669
2001-08-29,2.1757798509184347,298.8125,283.3625,0.0,218.8,0.9525,0.00838625,3.8625000000000007,44.900000000000006,-123.34999996666669
2001-09-06,2.2756703654523625,300.8375,282.8625,0.0,235.025,1.24375,0.0077687500000000005,5.2250000000000005,44.900000000000006,-123.34999996666669
2001-09-14,2.2324765737070753,298.92499999999995,281.87500000000006,0.2,206.85000000000005,0.98875,0.00783625,3.75,44.900000000000006,-123.34999996666669
2001-09-22,2.0348895040944095,296.625,281.3,1.6625,164.7,0.8287500000000001,0.0075725,3.2,44.900000000000006,-123.34999996666669
2001-09-30,2.0682755698356567,297.4,280.975,0.0,171.7125,1.04375,0.006571250000000001,3.9875,44.900000000000006,-123.34999996666669
2001-10-08,1.634091690295349,290.79999999999995,279.4125,1.9875,128.26250000000002,0.4750000000000001,0.006475000000000001,3.85,44.900000000000006,-123.34999996666669
2001-10-16,1.4682755698356569,288.42499999999995,276.8375,3.5,107.6,0.31125,0.0060550000000000005,5.85,44.900000000000006,-123.34999996666669
2001-10-24,1.268275569835657,286.56249999999994,276.58750000000003,5.8375,87.45,0.1675,0.006351250000000001,4.875000000000001,44.900000000000006,-123.34999996666669
2001-11-01,1.2384774164366905,287.05,277.77500000000003,1.25,101.625,0.28,0.005928750000000001,2.8875,44.900000000000006,-123.34999996666669
2001-11-09,1.1595963067979331,286.58750000000003,280.1125,9.487499999999999,60.8375,0.20750000000000002,0.006713750000000001,7.637500000000001,44.900000000000006,-123.34999996666669
2001-11-17,1.1522015111812274,283.0875,276.8375,13.9375,60.575,0.08375000000000002,0.0058175,8.475,44.900000000000006,-123.34999996666669
2001-11-25,0.8926052043832945,280.6,274.6875,21.65,51.112500000000004,0.08000000000000002,0.004868750000000001,9.225,44.900000000000006,-123.34999996666669
2001-12-03,1.0702018466010337,280.76250000000005,275.34999999999997,11.924999999999999,51.050000000000004,0.12125,0.004762500000000001,6.862500000000001,44.900000000000006,-123.34999996666669
2001-12-11,0.9,280.7,275.55,18.950000000000003,33.9625,0.08374999999999999,0.00502125,10.825,44.900000000000006,-123.34999996666669
2001-12-19,1.0751837118304046,280.3,273.25,1.85,58.91250000000001,0.14625,0.0041912500000000005,5.0125,44.900000000000006,-123.34999996666669
2001-12-27,0.6751837118304045,282.26,276.16,5.22,46.980000000000004,0.13399999999999998,0.005224000000000001,5.1,44.900000000000006,-123.34999996666669
2002-01-01,0.7049818652293711,283.9625,278.0375,17.0625,34.175,0.08500000000000002,0.00627625,9.125,44.900000000000006,-123.34999996666669
2002-01-09,1.0987620515676118,278.875,272.8625,2.3000000000000003,55.68750000000001,0.07,0.0043625,4.35,44.900000000000006,-123.34999996666669
2002-01-25,1.2148990766994834,278.875,273.3125,10.95,62.650000000000006,0.11499999999999999,0.0041175000000000005,6.0874999999999995,44.900000000000006,-123.34999996666669
2002-02-02,0.8483946279068025,282.875,274.11249999999995,9.35,70.25,0.23374999999999999,0.0043825,7.1000000000000005,44.900000000000006,-123.34999996666669
2002-02-10,1.0838629748681285,284.34999999999997,273.02500000000003,0.6000000000000001,100.0125,0.33875000000000005,0.003966250000000001,5.1125,44.900000000000006,-123.34999996666669
2002-02-18,1.2527803540481437,285.525,277.05,4.95,86.625,0.26375,0.005465,7.2250000000000005,44.900000000000006,-123.34999996666669
2002-02-26,1.508679263037724,285.0125,271.55,0.8875000000000001,164.48749999999998,0.42000000000000004,0.00343625,5.775,44.900000000000006,-123.34999996666669
2002-03-06,1.2297981533989666,281.9375,275.475,14.850000000000001,98.48750000000001,0.19374999999999998,0.0046375,9.112499999999999,44.900000000000006,-123.34999996666669
2002-03-14,1.3334955512073192,282.575,275.17499999999995,5.6000000000000005,116.92500000000001,0.23375,0.0045525,6.175000000000001,44.900000000000006,-123.34999996666669
2002-03-22,1.2744953834974164,285.2,275.27500000000003,0.8125000000000001,186.38750000000002,0.32375,0.00464,3.0875,44.900000000000006,-123.34999996666669
2002-03-30,1.759596306797933,290.54999999999995,276.6625,0.65,224.08749999999998,0.495,0.005625000000000001,4.9625,44.900000000000006,-123.34999996666669
2002-04-07,1.7384774164366903,288.8875,279.4625,7.487500000000001,161.525,0.33875,0.006552500000000001,7.2875,44.900000000000006,-123.34999996666669
2002-04-15,1.8384774164366906,286.9875,276.025,1.125,226.1875,0.39375000000000004,0.0048937500000000005,4.762499999999999,44.900000000000006,-123.34999996666669
2002-04-23,2.149679095327821,290.0875,275.8875,0.625,269.8625,0.54875,0.005075000000000001,5.0,44.900000000000006,-123.34999996666669
2002-05-01,2.434780018628338,289.02500000000003,275.5875,0.6375,274.3875,0.48,0.00499,4.4750000000000005,44.900000000000006,-123.34999996666669
2002-05-09,2.6702483655896634,291.6,277.375,0.5375000000000001,280.32500000000005,0.59375,0.00562375,4.5125,44.900000000000006,-123.34999996666669
2002-05-17,2.8565242708451266,291.83750000000003,278.975,2.1000000000000005,269.63750000000005,0.57375,0.0061224999999999995,2.9875000000000003,44.900000000000006,-123.34999996666669
2002-05-25,3.4533764931361737,293.1125,282.25,1.9625000000000001,210.71250000000003,0.52,0.0077175,5.3875,44.900000000000006,-123.34999996666669
2002-06-02,3.4645781720273043,292.93749999999994,278.93749999999994,0.375,256.775,0.6312500000000001,0.006283750000000001,4.8125,44.900000000000006,-123.34999996666669
2002-06-10,3.6198809419288547,298.2875,283.2875,1.3,304.92500000000007,0.9324999999999999,0.00829875,3.725,44.900000000000006,-123.34999996666669
2002-06-18,2.898791274335128,298.65000000000003,283.07500000000005,0.08750000000000001,324.58750000000003,0.9587500000000001,0.00823375,3.85,44.900000000000006,-123.34999996666669
2002-06-26,3.278788920393799,297.26250000000005,282.98749999999995,2.6125000000000003,264.7375,0.8587500000000001,0.008023750000000001,4.937500000000001,44.900000000000006,-123.34999996666669
2002-07-04,3.278788920393799,301.52500000000003,284.01250000000005,0.0,303.0625,1.29625,0.00834625,3.975,44.900000000000006,-123.34999996666669
2002-07-12,3.0936879970932822,300.7875,284.225,0.1875,287.775,1.1300000000000001,0.008717500000000001,3.9250000000000007,44.900000000000006,-123.34999996666669
2002-07-20,2.951450216370797,303.06250000000006,284.5625,0.0,314.01250000000005,1.35625,0.009071250000000001,3.85,44.900000000000006,-123.34999996666669
2002-07-28,2.8787889203937986,299.25,281.0125,0.30000000000000004,305.07500000000005,1.09,0.00720625,5.6375,44.900000000000006,-123.34999996666669
2002-08-05,2.72787187663359,300.9375,281.7625,0.07500000000000001,288.62500000000006,1.2750000000000001,0.007490000000000001,4.6000000000000005,44.900000000000006,-123.34999996666669
2002-08-13,2.293763738849429,302.8125,284.95000000000005,0.5125000000000001,285.2875,1.59625,0.007803750000000002,4.3875,44.900000000000006,-123.34999996666669
2002-08-21,2.0014067281657946,302.0,283.2875,0.0,268.07500000000005,1.31375,0.00829875,4.1125,44.900000000000006,-123.34999996666669
2002-08-29,2.463889843694316,298.825,282.475,0.0,248.9875,1.0574999999999999,0.0075275,4.2625,44.900000000000006,-123.34999996666669
2002-09-06,2.341486485912055,299.7249999999999,281.7125,0.15000000000000002,216.81250000000003,1.16375,0.007381250000000001,4.0875,44.900000000000006,-123.34999996666669
2002-09-14,1.924943069856781,297.05,281.01250000000005,1.4625,182.81250000000006,0.875,0.007361250000000001,5.0625,44.900000000000006,-123.34999996666669
2002-09-22,2.1427709533330734,299.75,281.425,0.48750000000000004,195.77500000000003,1.26375,0.0066625,5.25,44.900000000000006,-123.34999996666669
2002-09-30,1.838837288371463,291.1125,280.3625,2.4375,148.275,0.4575,0.006872500000000001,4.550000000000001,44.900000000000006,-123.34999996666669
2002-10-08,2.0017711210429763,292.83750000000003,276.775,0.1875,174.3875,0.77125,0.0049900000000000005,5.512499999999999,44.900000000000006,-123.34999996666669
2002-10-16,1.6937801863382405,293.72499999999997,279.95,0.05,140.21249999999998,0.675,0.006548750000000001,3.1,44.900000000000006,-123.34999996666669
2002-10-24,1.3492389606944928,286.84999999999997,273.98749999999995,0.1375,132.23749999999998,0.48875,0.004015,4.825000000000001,44.900000000000006,-123.34999996666669
2002-11-01,1.48317464653514,286.5625,275.375,4.925000000000001,94.24999999999999,0.46375,0.0043100000000000005,6.8375,44.900000000000006,-123.34999996666669
2002-11-09,1.3893944601968995,284.6875,278.67499999999995,10.225000000000001,63.662499999999994,0.21625,0.00575125,8.05,44.900000000000006,-123.34999996666669
2002-11-17,0.8783022667718411,286.25,278.875,2.4875,65.72500000000001,0.24,0.006130000000000001,4.3500000000000005,44.900000000000006,-123.34999996666669
2002-11-25,1.0266968946786437,285.55,273.45000000000005,0.0,92.025,0.3525,0.004293750000000001,3.3125000000000004,44.900000000000006,-123.34999996666669
2002-12-03,0.7075042810827776,283.3,275.15,4.2625,58.962500000000006,0.21125000000000002,0.004803750000000001,5.1625000000000005,44.900000000000006,-123.34999996666669
2002-12-11,0.6434127626774316,282.34999999999997,277.28749999999997,23.5,37.087500000000006,0.10875,0.005568750000000001,10.825000000000001,44.900000000000006,-123.34999996666669
2002-12-19,0.6446972300984497,280.40000000000003,274.8375,7.987499999999999,37.775000000000006,0.09875,0.004738750000000001,6.725,44.900000000000006,-123.34999996666669
2002-12-27,0.7354683469613259,281.4799999999999,276.32,19.82,35.7,0.06,0.0054540000000000005,8.06,44.900000000000006,-123.34999996666669
2003-01-01,0.7900827885298878,283.725,276.18749999999994,7.6375,60.3125,0.19,0.00523875,8.1,44.900000000000006,-123.34999996666669
2003-01-09,1.0297981533989664,282.2125,274.825,7.062500000000001,55.1375,0.16249999999999998,0.004803750000000001,4.5875,44.900000000000006,-123.34999996666669
2003-01-17,1.1198809419288542,284.35,276.02500000000003,4.425000000000001,62.487500000000004,0.1925,0.005335,5.9375,44.900000000000006,-123.34999996666669
2003-01-25,1.163293704606286,284.95000000000005,279.1625,18.0125,57.68750000000001,0.1525,0.006325,7.0125,44.900000000000006,-123.34999996666669
2003-02-02,1.3173585260754477,283.775,272.75,0.21250000000000002,111.25,0.30500000000000005,0.003971250000000001,4.325000000000001,44.900000000000006,-123.34999996666669
2003-02-10,1.2863853907215348,285.27500000000003,275.125,9.3375,95.28750000000001,0.26249999999999996,0.0050475,6.262500000000001,44.900000000000006,-123.34999996666669
2003-02-18,1.2744953834974164,283.35,273.8,2.1875,106.91250000000001,0.2475,0.0044287499999999995,6.575,44.900000000000006,-123.34999996666669
2003-02-26,1.0483946279068026,284.3125,274.95,2.3125,110.45000000000002,0.23875,0.004868750000000001,3.5125,44.900000000000006,-123.34999996666669
2003-03-06,1.259596306797933,285.79999999999995,279.8625,14.6625,98.48750000000001,0.175,0.0066175,10.162500000000001,44.900000000000006,-123.34999996666669
2003-03-14,1.3384774164366902,284.925,277.1875,9.3625,128.54999999999998,0.21875000000000006,0.00558125,8.425,44.900000000000006,-123.34999996666669
2003-03-22,1.508679263037724,285.65000000000003,277.07500000000005,5.925,142.51250000000002,0.28125,0.005373750000000001,5.625,44.900000000000006,-123.34999996666669
2003-03-30,1.6446972300984497,285.1875,276.9875,7.250000000000001,163.57500000000002,0.25249999999999995,0.0055025000000000004,6.1125,44.900000000000006,-123.34999996666669
2003-04-07,1.737302434481744,288.175,278.8625,5.9,182.0125,0.28375000000000006,0.006458750000000001,6.475000000000001,44.900000000000006,-123.34999996666669
2003-04-15,1.926100755590614,286.1875,276.7875,2.6000000000000005,181.72500000000002,0.265,0.00553875,3.9000000000000004,44.900000000000006,-123.34999996666669
2003-04-23,2.523578339737207,288.225,277.31249999999994,6.3500000000000005,214.5625,0.34875,0.00584875,4.5249999999999995,44.900000000000006,-123.34999996666669
2003-05-01,2.759596306797933,289.875,277.26250000000005,2.1,250.26250000000005,0.50875,0.00538875,4.4624999999999995,44.900000000000006,-123.34999996666669
2003-05-09,2.904432245129971,291.1375,277.8125,2.075,273.63750000000005,0.55,0.005806250000000001,4.1875,44.900000000000006,-123.34999996666669
2003-05-17,2.839288005514455,293.15,279.6875,0.5125,250.4875,0.585,0.007025,3.525,44.900000000000006,-123.34999996666669
