date,LAI,tmmx,tmmn,pr,srad,vpd,sph,vs,lat,lon
2000-02-18,0.07889711778934713,277.825,269.1375,1.5250000000000001,125.80000000000001,0.26375,0.0028875,3.6625000000000005,44.19166666666667,-117.68333330000002
2000-02-26,0.11553702862242365,280.625,270.125,2.4125000000000005,131.57500000000002,0.24500000000000002,0.0038175000000000006,3.325,44.19166666666667,-117.68333330000002
2000-03-05,0.19999999999999996,279.7375,269.8375,1.4874999999999998,149.20000000000002,0.25,0.0034912500000000004,3.3125000000000004,44.19166666666667,-117.68333330000002
2000-03-13,0.2378718735664727,279.33750000000003,268.75,1.0875000000000001,162.5625,0.29250000000000004,0.00294,4.75,44.19166666666667,-117.68333330000002
2000-03-21,0.26336008916692344,284.42499999999995,270.33750000000003,0.7625,206.35,0.4925,0.0031825000000000004,3.7750000000000004,44.19166666666667,-117.68333330000002
2000-03-29,0.3633600891669234,285.575,271.55,0.55,239.275,0.54125,0.00355375,4.1,44.19166666666667,-117.68333330000002
2000-04-06,0.40123196273339623,288.35,274.9875,1.2,244.8125,0.6975000000000001,0.003960000000000001,3.775,44.19166666666667,-117.68333330000002
2000-04-14,0.5490550232778961,288.9875,277.25,1.2125000000000004,228.375,0.6075,0.005155,3.1250000000000004,44.19166666666667,-117.68333330000002
2000-04-22,0.6012319627333962,287.2625,273.575,0.0625,253.58750000000003,0.6187499999999999,0.0038924999999999997,4.6375,44.19166666666667,-117.68333330000002
2000-04-30,0.6856949341109726,289.27500000000003,277.29999999999995,0.15000000000000002,246.85000000000002,0.7500000000000001,0.00437375,3.575,44.19166666666667,-117.68333330000002
2000-05-08,0.7000000000000001,286.725,274.2,0.9875000000000002,252.05000000000007,0.5825,0.004090000000000001,4.6625000000000005,44.19166666666667,-117.68333330000002
2000-05-16,0.6888483047673742,294.025,279.2625,0.43750000000000006,326.85,0.96875,0.00547625,4.9,44.19166666666667,-117.68333330000002
2000-05-24,0.6478230605444999,290.1625,278.2,0.38750000000000007,257.7875,0.7137499999999999,0.005216250000000001,4.4875,44.19166666666667,-117.68333330000002
2000-06-01,0.6254882156004508,298.55000000000007,281.6625,1.0375,332.0125,1.5337500000000002,0.00498375,4.0625,44.19166666666667,-117.68333330000002
2000-06-09,0.5509764312009015,293.0125,279.275,1.1875,295.15000000000003,0.9262499999999999,0.00530125,4.737500000000001,44.19166666666667,-117.68333330000002
2000-06-17,0.5,298.32500000000005,282.275,0.0,346.5,1.4975,0.0051425,3.7750000000000004,44.19166666666667,-117.68333330000002
2000-06-25,0.4621281264335272,300.0625,283.35,0.05,352.52500000000003,1.71,0.00514125,3.85,44.19166666666667,-117.68333330000002
2000-07-03,0.4621281264335272,296.0375,281.1125,0.5375,317.3375,1.2750000000000001,0.00493375,3.6500000000000004,44.19166666666667,-117.68333330000002
2000-07-11,0.4099511869780271,302.59999999999997,286.53749999999997,0.1,324.95000000000005,2.0925000000000002,0.00548625,3.4375000000000004,44.19166666666667,-117.68333330000002
2000-07-19,0.38446297137757635,302.7625,286.45,0.4,326.88750000000005,2.11125,0.0054375,3.8250000000000006,44.19166666666667,-117.68333330000002
2000-07-27,0.3621281264335272,306.6125,288.74999999999994,0.25,304.71250000000003,2.70875,0.00576125,3.5500000000000003,44.19166666666667,-117.68333330000002
2000-08-04,0.30000000000000004,304.8375,287.02500000000003,0.0,293.1,2.5125,0.00473625,3.8875000000000006,44.19166666666667,-117.68333330000002
2000-08-12,0.30000000000000004,300.67499999999995,283.03749999999997,0.0,295.33750000000003,1.9537499999999999,0.003765,4.0375000000000005,44.19166666666667,-117.68333330000002
2000-08-20,0.30000000000000004,301.425,283.5625,0.0625,276.51250000000005,2.04625,0.00411,3.6625,44.19166666666667,-117.68333330000002
2000-08-28,0.30000000000000004,294.17500000000007,280.83750000000003,1.3125000000000002,220.2125,1.2337500000000001,0.00426375,3.9000000000000004,44.19166666666667,-117.68333330000002
2000-09-05,0.28446297137757637,292.975,279.05,0.8125,214.125,0.94875,0.005147499999999999,3.6,44.19166666666667,-117.68333330000002
2000-09-13,0.28446297137757637,299.2375,284.1875,0.0,219.87500000000003,1.57125,0.0059925,4.125,44.19166666666667,-117.68333330000002
2000-09-21,0.2366399108330765,290.96250000000003,275.6125,0.0,200.70000000000002,1.04,0.0029212500000000002,3.4625000000000004,44.19166666666667,-117.68333330000002
2000-09-29,0.19999999999999996,289.1625,276.41249999999997,0.1875,178.3125,0.74375,0.0041975,3.8625,44.19166666666667,-117.68333330000002
2000-10-07,0.19999999999999996,287.55,276.53749999999997,2.45,138.8875,0.57875,0.0047475,3.3750000000000004,44.19166666666667,-117.68333330000002
2000-10-15,0.19999999999999996,286.76250000000005,276.2875,0.6625000000000001,140.26250000000002,0.5650000000000001,0.004572500000000001,3.8625000000000003,44.19166666666667,-117.68333330000002
2000-10-23,0.16336008916692346,284.0625,273.6125,2.5125,121.8375,0.33999999999999997,0.00458875,2.9125000000000005,44.19166666666667,-117.68333330000002
2000-10-31,0.12233484494404909,281.8875,270.4875,0.1375,104.56250000000003,0.39749999999999996,0.003095,3.0625,44.19166666666667,-117.68333330000002
2000-11-08,0.12233484494404909,275.21250000000003,267.2,0.2875,78.25,0.18874999999999997,0.0026375000000000005,2.6125000000000007,44.19166666666667,-117.68333330000002
2000-11-16,0.09999999999999998,272.675,262.625,0.0,93.03750000000001,0.115,0.00232625,2.0625,44.19166666666667,-117.68333330000002
