date,LAI,tmmx,tmmn,pr,srad,vpd,sph,vs,lat,lon,source_file
2000-02-18,0.6047395991534849,287.61249999999995,273.6,2.1875,140.32500000000002,0.48125,0.004582500000000001,4.3,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000049.regrid.nc
2000-02-26,0.8047395991534847,288.375,274.3,3.5875000000000004,152.3,0.5075000000000001,0.004635,3.7250000000000005,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000057.regrid.nc
2000-03-05,0.8047395991534847,291.725,275.57500000000005,4.625,186.3875,0.72125,0.005075,3.4250000000000007,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000065.regrid.nc
2000-03-13,0.9,287.4375,273.6625,8.537500000000001,162.9,0.42,0.004767500000000001,4.075,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000073.regrid.nc
2000-03-21,0.9,291.0375,277.0875,1.5625000000000002,219.175,0.60625,0.00555625,3.7,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000081.regrid.nc
2000-03-29,1.0047395991534847,289.15,275.9625,12.637500000000001,174.5,0.43625,0.005732500000000001,4.15,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000089.regrid.nc
2000-04-06,1.2000000000000002,289.5625,275.8875,4.625,188.925,0.49,0.005548750000000001,4.8125,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000097.regrid.nc
2000-04-14,1.689939175469085,292.1875,279.625,1.1,171.65,0.5249999999999999,0.0071025,3.8625000000000007,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000105.regrid.nc
2000-04-22,2.050296632897588,288.725,277.9625,4.1625000000000005,193.83750000000003,0.47125000000000006,0.005560000000000001,3.0,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000113.regrid.nc
2000-04-30,4.824842118887098,297.075,284.2375,1.4375000000000002,262.70000000000005,0.7150000000000001,0.009483749999999999,2.9000000000000004,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000121.regrid.nc
2000-05-08,4.769243389940297,297.4375,283.15,1.4375,296.525,0.6825,0.009787500000000001,4.125,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000129.regrid.nc
2000-05-16,5.080459977162116,297.9,284.82500000000005,5.4625,258.32500000000005,0.6737500000000001,0.010361250000000002,4.175000000000001,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000137.regrid.nc
2000-05-24,5.092903127051283,297.91249999999997,286.3875,14.012500000000001,262.57500000000005,0.5549999999999999,0.011685000000000001,3.6125000000000003,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000145.regrid.nc
2000-06-01,5.4,297.85,285.2375,0.7750000000000001,278.85,0.5725,0.01128875,2.7875,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000153.regrid.nc
2000-06-09,5.329562588712363,301.5125,289.35,2.3875,278.70000000000005,0.74375,0.013871250000000002,3.3875,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000161.regrid.nc
2000-06-17,5.5100416952026965,300.575,289.61249999999995,5.562500000000001,238.975,0.5950000000000001,0.014245,3.4375,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000169.regrid.nc
2000-06-25,5.326617766458384,299.725,287.55,8.4625,253.7125,0.6325000000000001,0.012660000000000001,2.1625,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000177.regrid.nc
2000-07-03,5.240874822575275,302.65,290.375,0.3375,280.8625,0.6699999999999999,0.0155925,3.3875,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000185.regrid.nc
2000-07-11,4.907116002276935,301.4125,290.86249999999995,3.8500000000000005,260.875,0.6837500000000001,0.014778750000000002,2.3875,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000193.regrid.nc
2000-07-19,4.37759167222101,299.8375,287.4,2.4000000000000004,281.9125,0.6174999999999999,0.012782500000000002,2.6625,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000201.regrid.nc
2000-07-27,5.041475578127439,300.1,290.0375,8.2,220.41250000000002,0.55,0.014377500000000001,2.8500000000000005,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000209.regrid.nc
2000-08-04,3.775234398425778,301.9875,291.1,3.5250000000000004,244.95000000000002,0.64,0.01566,3.2375,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000217.regrid.nc
2000-08-12,3.394711111044205,301.6875,288.1625,0.08750000000000001,301.475,0.815,0.01319875,2.575,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000225.regrid.nc
2000-08-20,4.685276093628474,300.11249999999995,287.6875,1.975,238.35000000000002,0.6225,0.0130475,2.8125,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000233.regrid.nc
2000-08-28,4.401794776899505,301.57500000000005,289.65,2.9875,234.42500000000004,0.71,0.01421375,2.2625,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000241.regrid.nc
2000-09-05,4.67331892332216,298.86249999999995,288.3125,0.425,171.1125,0.58375,0.0127075,3.1500000000000004,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000249.regrid.nc
2000-09-13,4.89106416926054,297.54999999999995,282.52500000000003,1.1500000000000001,241.6875,0.8187500000000001,0.0088625,3.2750000000000004,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000257.regrid.nc
2000-09-21,4.741942428382074,295.0375,282.90000000000003,5.050000000000001,178.6875,0.39375,0.010368750000000001,2.9625000000000004,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000265.regrid.nc
2000-09-29,4.305321225377431,298.375,281.025,0.1875,218.0,0.835,0.00866875,3.1500000000000004,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000273.regrid.nc
2000-10-07,4.0325014887315405,289.11249999999995,271.5125,0.0,191.925,0.7125,0.0035175000000000002,2.75,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000281.regrid.nc
2000-10-15,2.110041695202697,296.6,280.75,0.21250000000000002,159.175,0.83375,0.007481250000000001,2.1750000000000003,36.233333333333334,-84.47499996666667,HiQ_LAI_WGS84_5km_8day_2000289.regrid.nc
